id,year,coh,ndrod,duy,yduy,duc,yduc,nmissd,uy,uc
33,1992,0,0,-.0852334,1,-.2002104,1,3,-1.15318,-.0238755
34,1979,0,0,0,0,0,0,3,,
34,1980,0,0,0,0,0,0,3,,
34,1981,0,0,0,0,0,0,3,,
34,1982,0,0,0,0,0,0,3,.2368676,.1771634
34,1983,0,0,-.0833621,1,-.1826707,1,3,.1535055,-.0055073
34,1984,0,0,.1908325,1,-.0665653,1,3,.344338,-.0720726
34,1985,0,0,.011132,1,.0569568,1,3,.35547,-.0151157
34,1986,0,0,-.0632377,1,.0827875,1,3,.2922323,.0676718
34,1987,0,1,.1635922,1,0,0,3,.4558245,
34,1988,0,1,-.1278421,1,0,0,3,.3279824,
34,1989,0,1,.0373846,1,0,0,3,.365367,-.0576893
34,1990,0,0,.0241107,1,.2738468,1,3,.3894777,.2161575
34,1991,0,0,-.2371428,1,-.3966466,1,3,.1523348,-.180489
34,1992,0,0,-.0627099,1,.1544152,1,3,.0896249,-.0260738
35,1979,0,0,0,0,0,0,3,,
35,1980,0,0,0,0,0,0,3,,
35,1981,0,0,0,0,0,0,3,,
35,1982,0,0,0,0,0,0,3,,
35,1983,0,0,0,0,0,0,3,,
35,1984,0,0,0,0,0,0,3,,
35,1985,0,0,0,0,0,0,3,,
35,1986,0,0,0,0,0,0,3,,
35,1987,0,1,0,0,0,0,3,,
35,1988,0,1,0,0,0,0,3,.23934,
35,1989,0,1,-.4685978,1,0,0,3,-.2292578,.3173263
35,1990,0,0,.0791437,1,-.6181529,1,3,-.1501141,-.3008266
35,1991,0,0,.0066331,1,-.3552368,1,3,-.143481,-.6560634
35,1992,0,0,.0248074,1,-.0939314,1,3,-.1186736,-.7499948
36,1979,0,0,.0777207,1,.2267355,1,3,.1412812,-.2345726
36,1980,0,0,0,0,0,0,3,,
36,1981,0,0,0,0,0,0,3,,
36,1982,0,0,0,0,0,0,3,,
36,1983,0,0,0,0,0,0,3,,
36,1984,0,0,0,0,0,0,3,,
36,1985,0,0,0,0,0,0,3,,
36,1986,0,0,0,0,0,0,3,,
36,1987,0,1,0,0,0,0,3,,
36,1988,0,1,0,0,0,0,3,,
36,1989,0,1,0,0,0,0,3,,
36,1990,0,0,0,0,0,0,3,,
36,1991,0,0,0,0,0,0,3,,
36,1992,0,0,0,0,0,0,3,,
37,1979,0,0,-.0414024,1,.5660248,1,3,-.2437676,.3859107
37,1980,0,0,-.0914583,1,-.4215098,1,3,-.3352259,-.035599
37,1981,0,0,-.0264332,1,-.138194,1,3,-.3616591,-.173793
37,1982,0,0,0,0,0,0,3,,
37,1983,0,0,0,0,0,0,3,,
37,1984,0,0,0,0,0,0,3,,
37,1985,0,0,0,0,0,0,3,,
37,1986,0,0,0,0,0,0,3,,
37,1987,0,1,0,0,0,0,3,,
37,1988,0,1,0,0,0,0,3,,
37,1989,0,1,0,0,0,0,3,,
37,1990,0,0,0,0,0,0,3,,
37,1991,0,0,0,0,0,0,3,,
37,1992,0,0,0,0,0,0,3,,
38,1979,0,0,-.2325881,1,-.3442706,1,3,-.3433546,-.2410965
38,1980,0,0,-.3966644,1,-.2221908,1,3,-.740019,-.4632873
38,1981,0,0,.5062398,1,.290485,1,3,-.2337791,-.1728023
38,1982,0,0,-.618349,1,.1745406,1,3,-.8521281,.0017383
38,1983,0,0,.2601377,1,.2100425,1,3,-.5919905,.2117808
38,1984,0,0,-.0095165,1,-.0793544,1,3,-.601507,.1324264
38,1985,0,0,-.0037487,1,.0191826,1,3,-.6052557,.151609
38,1986,0,0,.0978196,1,-.123968,1,3,-.5074362,.027641
38,1987,0,1,-.0232468,1,0,0,3,-.530683,
38,1988,0,1,.1660834,1,0,0,3,-.3645996,
38,1989,0,1,.3846639,1,0,0,3,.0200644,.1284037
38,1990,0,0,-.1084624,1,-.0520855,1,3,-.0883981,.0763182
38,1991,0,0,-.5683105,1,.3266469,1,3,-.6567085,.4029651
38,1992,0,0,-.5064753,1,-.2729338,1,3,-1.163184,.1300313
39,1979,0,0,0,0,0,0,3,,
39,1980,0,0,0,0,0,0,3,,
39,1981,0,0,0,0,0,0,3,,
39,1982,0,0,0,0,0,0,3,,
39,1983,0,0,0,0,0,0,3,,
39,1984,0,0,0,0,0,0,3,,
39,1985,0,0,0,0,0,0,3,,
39,1986,0,0,0,0,0,0,3,-2.215915,-.2890188
39,1987,0,1,1.975701,1,0,0,3,-.2402133,
39,1988,0,1,-1.067568,1,0,0,3,-1.307781,
39,1989,0,1,1.3469,1,0,0,3,.0391184,-.0367346
39,1990,0,0,.0927232,1,-.1831103,1,3,.1318416,-.2198449
39,1991,0,0,.3550291,1,.8240256,1,3,.4868707,.6041808
39,1992,0,0,-.986936,1,-.3352394,1,3,-.5000653,.2689413
40,1979,0,0,0,0,0,0,3,,
40,1980,0,0,0,0,0,0,3,,
40,1981,0,0,0,0,0,0,3,,
40,1982,0,0,0,0,0,0,3,,
40,1983,0,0,0,0,0,0,3,,
40,1984,0,0,0,0,0,0,3,,
40,1985,0,0,0,0,0,0,3,,
40,1986,0,0,0,0,0,0,3,,
40,1987,0,1,0,0,0,0,3,.3108684,
40,1988,0,1,-.0024056,1,0,0,3,.3084628,
40,1989,0,1,.0258376,1,0,0,3,.3343004,.0073301
40,1990,0,0,.0677637,1,-.1060759,1,3,.4020641,-.0987458
40,1991,0,0,-.1062062,1,-.0866488,1,3,.2958578,-.1853946
40,1992,0,0,-.2770743,1,-.0325484,1,3,.0187835,-.217943
41,1979,0,0,0,0,0,0,3,,
41,1980,0,0,0,0,0,0,3,,
41,1981,0,0,0,0,0,0,3,.1813336,.2406034
41,1982,0,0,-.0429313,1,-.9328033,1,3,.1384024,-.6921998
41,1983,0,0,-.1452447,1,.3097454,1,3,-.0068424,-.3824544
41,1984,0,0,.0537132,1,-.064955,1,3,.0468708,-.4474094
41,1985,0,0,.0028636,1,.3763623,1,3,.0497344,-.0710471
41,1986,0,0,.2007047,1,-.3401621,1,3,.2504391,-.4112092
41,1987,0,1,.2155629,1,0,0,3,.466002,
41,1988,0,1,-.0881781,1,0,0,3,.3778239,
41,1989,0,1,-.1834516,1,0,0,3,.1943723,.077117
41,1990,0,0,-.1099922,1,-.3707826,1,3,.0843801,-.2936656
41,1991,0,0,.1131217,1,-.2152098,1,3,.1975018,-.5088754
41,1992,0,0,.0620147,1,.2896798,1,3,.2595165,-.2191956
42,1979,0,0,0,0,0,0,3,,
42,1980,0,0,0,0,0,0,3,,
42,1981,0,0,0,0,0,0,3,-.3134345,-.3776452
42,1982,0,0,-.2706484,1,-.0711738,1,3,-.5840828,-.448819
42,1983,0,0,.3525417,1,-.0639634,1,3,-.2315411,-.5127825
42,1984,0,0,-.2214821,1,.0216043,1,3,-.4530233,-.4911782
42,1985,0,0,.0679404,1,.1581416,1,3,-.3850829,-.3330366
42,1986,0,0,.1628238,1,.1003871,1,3,-.2222591,-.2326495
42,1987,0,1,-.0156624,1,0,0,3,-.2379216,
42,1988,0,1,.0887247,1,0,0,3,-.1491969,
42,1989,0,1,0,0,0,0,3,,
42,1990,0,0,0,0,0,0,3,,
42,1991,0,0,0,0,0,0,3,,
42,1992,0,0,0,0,0,0,3,,
43,1979,0,0,.1974903,1,.2238006,1,3,-.0622017,.268321
43,1980,0,0,-.246508,1,-.3906592,1,3,-.3087098,-.1223382
43,1981,0,0,.1740068,1,-.1316328,1,3,-.134703,-.253971
43,1982,0,0,-.340797,1,.2721438,1,3,-.4755,.0181728
43,1983,0,0,.3648034,1,-.0201615,1,3,-.1106967,-.0019887
43,1984,0,0,.0280135,1,.5427071,1,3,-.0826832,.5407184
43,1985,0,0,.2029651,1,-.2201738,1,3,.1202819,.3205446
43,1986,0,0,.2042045,1,-.3020953,1,3,.3244864,.0184493
43,1987,0,1,-.0866294,1,0,0,3,.237857,
43,1988,0,1,.1229228,1,0,0,3,.3607798,
43,1989,0,1,.126097,1,0,0,3,.4868768,.6362473
43,1990,0,0,.0678433,1,-.7387742,1,3,.55472,-.1025269
43,1991,0,0,-.1159053,1,.0916525,1,3,.4388147,-.0108744
43,1992,0,0,.1901577,1,.3760974,1,3,.6289725,.365223
44,1979,0,0,.4235633,1,-.1833369,1,3,-.2249968,.4025434
44,1980,0,0,.1644376,1,.386222,1,3,-.0605592,.7887654
44,1981,0,0,.231726,1,-.7738027,1,3,.1711668,.0149627
44,1982,0,0,-.2705866,1,.2398714,1,3,-.0994198,.2548341
44,1983,0,0,-.0489377,1,-.2899617,1,3,-.1483575,-.0351275
44,1984,0,0,.4518474,1,.1190237,1,3,.3034899,.0838961
44,1985,0,0,.088683,1,.3586874,1,3,.3921729,.4425835
44,1986,0,0,-.1521457,1,-.2016194,1,3,.2400272,.2409642
44,1987,0,1,-1.083774,1,0,0,3,-.8437472,
44,1988,0,1,-.2133965,1,0,0,3,-1.057144,
44,1989,0,1,-.0509049,1,0,0,3,-1.108049,-.2422109
44,1990,0,0,0,0,0,0,3,,
44,1991,0,0,0,0,0,0,3,,
44,1992,0,0,0,0,0,0,3,,
45,1979,0,0,.6111442,1,-.1370513,1,3,.9474927,.6503146
45,1980,0,0,-.967741,1,-1.144752,1,3,-.0202483,-.4944374
45,1981,0,0,.5791683,1,.9452497,1,3,.55892,.4508123
45,1982,0,0,.3825989,1,.0481677,1,3,.941519,.49898
45,1983,0,0,-.7067418,1,-.1268255,1,3,.2347772,.3721545
45,1984,0,0,-.0123699,1,-.5645785,1,3,.2224073,-.192424
45,1985,0,0,.8647757,1,.0237799,1,3,1.087183,-.1686441
45,1986,0,0,-.6887373,1,.7003072,1,3,.3984456,.5316631
45,1987,0,1,.0932533,1,0,0,3,.491699,
45,1988,0,1,-.0801134,1,0,0,3,.4115855,
45,1989,0,1,.4103417,1,0,0,3,.8219272,.223157
45,1990,0,0,-.5181369,1,.3623931,1,3,.3037904,.5855501
45,1991,0,0,.0210689,1,.1067402,1,3,.3248593,.6922903
45,1992,0,0,0,0,0,0,3,,
46,1979,0,0,.07264,1,.1173534,1,3,-.029689,.3085827
46,1980,0,0,.0370439,1,.1045764,1,3,.0073549,.413159
46,1981,0,0,-.0685069,1,.3187561,1,3,-.061152,.7319152
46,1982,0,0,.3006907,1,.0420201,1,3,.2395387,.7739353
46,1983,0,0,.0036471,1,-.2587227,1,3,.2431858,.5152127
46,1984,0,0,-.019492,1,.1039317,1,3,.2236938,.6191443
46,1985,0,0,.1711595,1,.3129078,1,3,.3948533,.9320521
46,1986,0,0,-.279182,1,-.1181956,1,3,.1156713,.8138565
46,1987,0,1,-.0615093,1,0,0,3,.054162,
46,1988,0,1,.1971601,1,0,0,3,.2513221,
46,1989,0,1,0,0,0,0,3,,
46,1990,0,0,0,0,0,0,3,,
46,1991,0,0,0,0,0,0,3,,
46,1992,0,0,0,0,0,0,3,,
47,1979,0,0,.2359126,1,.3015145,1,3,.5199611,.052896
47,1980,0,0,-.0882508,1,-.2039529,1,3,.4317102,-.1510569
47,1981,0,0,-.0888939,1,.1723793,1,3,.3428164,.0213225
47,1982,0,0,.0923045,1,-.1650101,1,3,.4351209,-.1436876
47,1983,0,0,.0229535,1,.0793594,1,3,.4580743,-.0643283
47,1984,0,0,-.0381639,1,-.4428146,1,3,.4199104,-.5071428
47,1985,0,0,.0371715,1,.2456,1,3,.4570818,-.2615429
47,1986,0,0,-.0202956,1,.1208823,1,3,.4367862,-.1406605
47,1987,0,1,-.0068846,1,0,0,3,.4299016,
47,1988,0,1,.0346481,1,0,0,3,.4645498,
47,1989,0,1,-.1531631,1,0,0,3,.3113866,-.1906737
47,1990,0,0,.1310424,1,-.4434611,1,3,.442429,-.6341348
47,1991,0,0,.2565202,1,.4144135,1,3,.6989493,-.2197212
47,1992,0,0,-.878968,1,.0133087,1,3,-.1800187,-.2064126
48,1979,0,0,0,0,0,0,3,,
48,1980,0,0,0,0,0,0,3,,
48,1981,0,0,0,0,0,0,3,,
48,1982,0,0,0,0,0,0,3,-.4248595,-.2988046
48,1983,0,0,.1263356,1,-.1385142,1,3,-.2985239,-.4373187
48,1984,0,0,-.0798006,1,.0082686,1,3,-.3783245,-.4290501
48,1985,0,0,.4413087,1,-.0786601,1,3,.0629842,-.5077102
48,1986,0,0,-.4189108,1,.210876,1,3,-.3559267,-.2968343
48,1987,0,1,.0504082,1,0,0,3,-.3055184,
48,1988,0,1,.0170011,1,0,0,3,-.2885173,
48,1989,0,1,.1882897,1,0,0,3,-.1002276,-.0125952
48,1990,0,0,-.0389636,1,-.2162148,1,3,-.1391912,-.22881
48,1991,0,0,.0569075,1,.0571365,1,3,-.0822837,-.1716736
48,1992,0,0,-.1263971,1,.0279075,1,3,-.2086808,-.1437661
49,1979,0,0,0,0,0,0,3,-.0415712,-.0766694
49,1980,0,0,0,0,0,0,3,,
49,1981,0,0,0,0,0,0,3,,
49,1982,0,0,0,0,0,0,3,,
49,1983,0,0,0,0,0,0,3,,
49,1984,0,0,0,0,0,0,3,,
49,1985,0,0,0,0,0,0,3,,
49,1986,0,0,0,0,0,0,3,,
49,1987,0,1,0,0,0,0,3,,
49,1988,0,1,0,0,0,0,3,,
49,1989,0,1,0,0,0,0,3,,
49,1990,0,0,0,0,0,0,3,,
49,1991,0,0,0,0,0,0,3,,
49,1992,0,0,0,0,0,0,3,,
50,1979,0,0,0,0,0,0,3,,
50,1980,0,0,0,0,0,0,3,,
50,1981,0,0,0,0,0,0,3,,
50,1982,0,0,0,0,0,0,3,,
50,1983,0,0,0,0,0,0,3,,
50,1984,0,0,0,0,0,0,3,,
50,1985,0,0,0,0,0,0,3,,
50,1986,0,0,0,0,0,0,3,,
50,1987,0,1,0,0,0,0,3,1.263391,
50,1988,0,1,-.8739578,1,0,0,3,.3894338,
50,1989,0,1,-.0801225,1,0,0,3,.3093113,1.258826
50,1990,0,0,.2423277,1,-.4461444,1,3,.551639,.8126814
50,1991,0,0,.0604316,1,.2628042,1,3,.6120706,1.075486
50,1992,0,0,-.0526607,1,.1092082,1,3,.5594099,1.184694
51,1979,0,0,0,0,-.3701706,1,3,,.2198865
51,1980,0,0,0,0,.1184425,1,3,.2242433,.338329
51,1981,0,0,.0070312,1,.0640188,1,3,.2312745,.4023478
51,1982,0,0,.4544743,1,-.4631737,1,3,.6857488,-.0608259
51,1983,0,0,-.6552658,1,.2681736,1,3,.030483,.2073477
51,1984,0,0,.1556992,1,.0747011,1,3,.1861821,.2820487
51,1985,0,0,-.576853,1,-.4015081,1,3,-.3906708,-.1194593
51,1986,0,0,.6504581,1,.2238712,1,3,.2597873,.1044119
51,1987,0,1,-.0047828,1,0,0,3,.2550044,
51,1988,0,1,.0794179,1,0,0,3,.3344224,
51,1989,0,1,-.0714487,1,0,0,3,.2629736,.0926161
51,1990,0,0,-.0704556,1,.172745,1,3,.192518,.265361
51,1991,0,0,-.0436255,1,-.434098,1,3,.1488925,-.168737
51,1992,0,0,.3725785,1,.3562365,1,3,.521471,.1874996
52,1979,0,0,0,0,0,0,3,,
52,1980,0,0,0,0,0,0,3,,
52,1981,0,0,0,0,0,0,3,,
52,1982,0,0,0,0,0,0,3,,
52,1983,0,0,0,0,0,0,3,,
52,1984,0,0,0,0,0,0,3,,
52,1985,0,0,0,0,0,0,3,,
52,1986,0,0,0,0,0,0,3,,
52,1987,0,1,0,0,0,0,3,,
52,1988,0,1,0,0,0,0,3,,
52,1989,0,1,0,0,0,0,3,.5122023,-.0398286
52,1990,0,0,.0429837,1,-.1184021,1,3,.5551859,-.1582308
52,1991,0,0,.0305575,1,-.3752099,1,3,.5857434,-.5334406
52,1992,0,0,-.2260786,1,.4537684,1,3,.3596648,-.0796723
53,1979,0,0,.2366901,1,.3072681,1,3,.3501601,-.0578471
53,1980,0,0,.0488365,1,-.0231108,1,3,.3989966,-.0809579
53,1981,0,0,.0425289,1,-.0262772,1,3,.4415255,-.1072351
53,1982,0,0,-.0308369,1,.0303107,1,3,.4106886,-.0769244
53,1983,0,0,.1529567,1,.0867356,1,3,.5636452,.0098112
53,1984,0,0,-.1921,1,.0886354,1,3,.3715452,.0984466
53,1985,0,0,.1480118,1,.0753307,1,3,.5195571,.1737773
53,1986,0,0,-.0761205,1,-.0971495,1,3,.4434366,.0766278
53,1987,0,1,-.0856548,1,0,0,3,.3577818,
53,1988,0,1,-.0085946,1,0,0,3,.3491872,
53,1989,0,1,.09857,1,0,0,3,.4477572,-.3417812
53,1990,0,0,.0069045,1,.4847271,1,3,.4546618,.1429459
53,1991,0,0,-.0717894,1,.0275939,1,3,.3828723,.1705398
53,1992,0,0,-.3282446,1,-.1203852,1,3,.0546277,.0501546
54,1979,0,0,0,0,0,0,3,,
54,1980,0,0,0,0,0,0,3,,
54,1981,0,0,0,0,0,0,3,,
54,1982,0,0,0,0,0,0,3,,
54,1983,0,0,0,0,0,0,3,,
54,1984,0,0,0,0,0,0,3,,
54,1985,0,0,0,0,0,0,3,,
54,1986,0,0,0,0,0,0,3,,
54,1987,0,1,0,0,0,0,3,,
54,1988,0,1,0,0,0,0,3,,
54,1989,0,1,0,0,0,0,3,-.6845288,.3461763
54,1990,0,0,.2380285,1,.1247027,1,3,-.4465004,.4708789
54,1991,0,0,-.018788,1,-.1597784,1,3,-.4652884,.3111006
54,1992,0,0,.0274482,1,-.3399994,1,3,-.4378402,-.0288988
55,1979,0,0,-.0675053,1,-.2703353,1,3,-.2624776,-.2795208
55,1980,0,0,.0368164,1,.9612557,1,3,-.2256612,.6817349
55,1981,0,0,.0671256,1,-.8419798,1,3,-.1585357,-.1602449
55,1982,0,0,-.0145454,1,-.0120101,1,3,-.173081,-.172255
55,1983,0,0,.0167594,1,-.0966382,1,3,-.1563216,-.2688932
55,1984,0,0,-.2343918,1,-.091449,1,3,-.3907134,-.3603422
55,1985,0,0,.1900616,1,.1517387,1,3,-.2006519,-.2086035
55,1986,0,0,-.0863929,1,-.1751633,1,3,-.2870448,-.3837668
55,1987,0,1,0,0,0,0,3,,
55,1988,0,1,0,0,0,0,3,,
55,1989,0,1,0,0,0,0,3,,
55,1990,0,0,0,0,0,0,3,,
55,1991,0,0,0,0,0,0,3,,
55,1992,0,0,0,0,0,0,3,,
56,1979,0,0,.2488034,1,.023818,1,3,.1445857,.1214601
56,1980,0,0,.1123987,1,-.1449305,1,3,.2569844,-.0234704
56,1981,0,0,-.0251234,1,.0943761,1,3,.2318609,.0709057
56,1982,0,0,.091325,1,-.3752646,1,3,.3231859,-.3043588
56,1983,0,0,-.240714,1,.396014,1,3,.0824719,.0916552
56,1984,0,0,-.1726083,1,.0843212,1,3,-.0901364,.1759764
56,1985,0,0,-.0978787,1,.3124278,1,3,-.1880151,.4884042
56,1986,0,0,.6061363,1,-.3486586,1,3,.4181212,.1397456
56,1987,0,1,-.180922,1,0,0,3,.2371992,
56,1988,0,1,.1368124,1,0,0,3,.3740116,
56,1989,0,1,.0978579,1,0,0,3,.4718695,.1915714
56,1990,0,0,-.3395326,1,.2536436,1,3,.1323368,.4452149
56,1991,0,0,.454658,1,-.4330037,1,3,.5869948,.0122112
56,1992,0,0,-.6289626,1,.130703,1,3,-.0419678,.1429142
57,1979,0,0,0,0,0,0,3,,
57,1980,0,0,0,0,0,0,3,,
57,1981,0,0,0,0,0,0,3,,
57,1982,0,0,0,0,0,0,3,,
57,1983,0,0,0,0,0,0,3,,
57,1984,0,0,0,0,0,0,3,,
57,1985,0,0,0,0,0,0,3,,
57,1986,0,0,0,0,0,0,3,,
57,1987,0,1,0,0,0,0,3,-.47458,
57,1988,0,1,.2783786,1,0,0,3,-.1962014,
57,1989,0,1,-.0276924,1,0,0,3,-.2238938,-.0878612
57,1990,0,0,.1950846,1,-.3278503,1,3,-.0288092,-.4157115
57,1991,0,0,.1003083,1,.4721401,1,3,.0714991,.0564286
57,1992,0,0,.0115002,1,-.1036042,1,3,.0829993,-.0471756
58,1979,0,0,-.4242612,1,-.3680254,1,3,-.6493341,-.416381
58,1980,0,0,-.0660591,1,.0985681,1,3,-.7153932,-.3178129
58,1981,0,0,-.5181301,1,-.0162286,1,3,-1.233523,-.3340416
58,1982,0,0,.71364,1,.1177012,1,3,-.5198832,-.2163404
58,1983,0,0,.0551161,1,-.2011508,1,3,-.4647671,-.4174912
58,1984,0,0,.0164617,1,1.06638,1,3,-.4483054,.648889
58,1985,0,0,-.0220595,1,-.747919,1,3,-.4703649,-.0990299
58,1986,0,0,-.0865294,1,-.0452473,1,3,-.5568944,-.1442773
58,1987,0,1,-.3813329,1,0,0,3,-.9382273,
58,1988,0,1,.0385444,1,0,0,3,-.8996829,
58,1989,0,1,-.0022454,1,0,0,3,-.9019282,-.7265573
58,1990,0,0,-.0792336,1,-.1200254,1,3,-.9811618,-.8465827
58,1991,0,0,.1130719,1,.7226843,1,3,-.86809,-.1238983
58,1992,0,0,.0479397,1,-.3836695,1,3,-.8201503,-.5075678
59,1979,0,0,-.093364,1,-.1325697,1,3,-.0295729,-.1743268
59,1980,0,0,.0456892,1,-.0539681,1,3,.0161163,-.2282949
59,1981,0,0,-.1822607,1,-.1379938,1,3,-.1661444,-.3662887
59,1982,0,0,.1186233,1,-.0547188,1,3,-.0475211,-.4210075
59,1983,0,0,.0310803,1,.0723773,1,3,-.0164408,-.3486302
59,1984,0,0,-.100038,1,.1484128,1,3,-.1164787,-.2002174
59,1985,0,0,-.0752576,1,-.4430338,1,3,-.1917363,-.6432512
59,1986,0,0,.3768511,1,.5118295,1,3,.1851148,-.1314217
59,1987,0,1,.1859867,1,0,0,3,.3711014,
59,1988,0,1,-.6687823,1,0,0,3,-.2976809,
59,1989,0,1,.1104219,1,0,0,3,-.187259,-.0743574
59,1990,0,0,.2274021,1,-.3385274,1,3,.0401431,-.4128848
59,1991,0,0,-.1317499,1,.2179267,1,3,-.0916068,-.1949581
59,1992,0,0,-.1237021,1,-.2976629,1,3,-.2153088,-.4926209
60,1979,0,0,0,0,0,0,3,.1327455,1.233055
60,1980,0,0,0,0,0,0,3,,
60,1981,0,0,0,0,0,0,3,,
60,1982,0,0,0,0,0,0,3,,
60,1983,0,0,0,0,0,0,3,,
60,1984,0,0,0,0,0,0,3,,
60,1985,0,0,0,0,0,0,3,,
60,1986,0,0,0,0,0,0,3,,
60,1987,0,1,0,0,0,0,3,,
60,1988,0,1,0,0,0,0,3,,
60,1989,0,1,0,0,0,0,3,,
60,1990,0,0,0,0,0,0,3,,
60,1991,0,0,0,0,0,0,3,,
60,1992,0,0,0,0,0,0,3,,
61,1979,0,0,0,0,0,0,3,,
61,1980,0,0,0,0,0,0,3,-.214866,-.5498419
61,1981,0,0,.0403441,1,.3678539,1,3,-.174522,-.1819879
61,1982,0,0,-.3738071,1,-.1567368,1,3,-.5483291,-.3387247
61,1983,0,0,.2833918,1,-.4481846,1,3,-.2649373,-.7869093
61,1984,0,0,0,0,0,0,3,,
61,1985,0,0,0,0,0,0,3,,
61,1986,0,0,0,0,0,0,3,,
61,1987,0,1,0,0,0,0,3,,
61,1988,0,1,0,0,0,0,3,,
61,1989,0,1,0,0,0,0,3,,
61,1990,0,0,0,0,0,0,3,,
61,1991,0,0,0,0,0,0,3,,
61,1992,0,0,0,0,0,0,3,,
62,1979,0,0,.2540292,1,.2574412,1,3,-.1534651,.0314759
62,1980,0,0,.1423054,1,-.5101338,1,3,-.0111597,-.4786579
62,1981,0,0,.195381,1,.6854771,1,3,.1842212,.2068192
62,1982,0,0,-.1960328,1,.2121298,1,3,-.0118116,.418949
62,1983,0,0,.0998568,1,-.4680116,1,3,.0880452,-.0490625
62,1984,0,0,.1120844,1,.03938,1,3,.2001296,-.0096825
62,1985,0,0,-.1750163,1,-.0388131,1,3,.0251133,-.0484957
62,1986,0,0,.2004996,1,-.0839658,1,3,.225613,-.1324615
62,1987,0,1,-.1244889,1,0,0,3,.101124,
62,1988,0,1,-.3755101,1,0,0,3,-.274386,
62,1989,0,1,-.1319826,1,0,0,3,-.4063687,.1271722
62,1990,0,0,.1387288,1,.151792,1,3,-.2676398,.2789641
62,1991,0,0,-.1031731,1,-.0006934,1,3,-.370813,.2782707
62,1992,0,0,-.3136226,1,-.1827182,1,3,-.6844355,.0955525
63,1979,0,0,0,0,0,0,3,,
63,1980,0,0,0,0,0,0,3,,
63,1981,0,0,0,0,0,0,3,,
63,1982,0,0,0,0,0,0,3,,
63,1983,0,0,0,0,0,0,3,,
63,1984,0,0,0,0,0,0,3,,
63,1985,0,0,0,0,0,0,3,,
63,1986,0,0,0,0,0,0,3,,
63,1987,0,1,0,0,0,0,3,-.0844326,
63,1988,0,1,.2607174,1,0,0,3,.1762848,
63,1989,0,1,.0874618,1,0,0,3,.2637466,.227512
63,1990,0,0,-.2109945,1,-.2850317,1,3,.0527522,-.0575197
63,1991,0,0,-.0160958,1,.1874051,1,3,.0366564,.1298854
63,1992,0,0,.0108509,1,-.2958964,1,3,.0475073,-.166011
64,1979,0,0,-.1841085,1,.1888918,1,3,-.2253524,-.529026
64,1980,0,0,-.0864046,1,-.1803186,1,3,-.311757,-.7093446
64,1981,0,0,.0679815,1,.0632418,1,3,-.2437755,-.6461027
64,1982,0,0,.0593869,1,-.1178663,1,3,-.1843886,-.763969
64,1983,0,0,-.0697034,1,.3573564,1,3,-.2540919,-.4066126
64,1984,0,0,.0686796,1,.0227374,1,3,-.1854124,-.3838752
64,1985,0,0,.2585283,1,-.1445831,1,3,.0731159,-.5284584
64,1986,0,0,-.2567056,1,.4122322,1,3,-.1835897,-.1162262
64,1987,0,1,.1019674,1,0,0,3,-.0816222,
64,1988,0,1,-.1673611,1,0,0,3,-.2489834,
64,1989,0,1,.0953173,1,0,0,3,-.153666,-.10909
64,1990,0,0,.2743573,1,-.1635481,1,3,.1206913,-.2726381
64,1991,0,0,-.1771381,1,-.1531978,1,3,-.0564468,-.4258358
64,1992,0,0,.1022305,1,-.0014339,1,3,.0457837,-.4272697
65,1979,0,0,0,0,0,0,3,,
65,1980,0,0,0,0,0,0,3,,
65,1981,0,0,0,0,0,0,3,,
65,1982,0,0,0,0,0,0,3,,
65,1983,0,0,0,0,0,0,3,,
65,1984,0,0,0,0,0,0,3,-.3210741,.0033942
65,1985,0,0,-.7190521,1,.3303148,1,3,-1.040126,.333709
65,1986,0,0,.3610653,1,-.3031555,1,3,-.6790609,.0305535
65,1987,0,1,.0964754,1,0,0,3,-.5825855,
65,1988,0,1,-.4958,1,0,0,3,-1.078385,
65,1989,0,1,-.0540608,1,0,0,3,-1.132446,-.0502232
65,1990,0,0,.5667254,1,.0340311,1,3,-.5657209,-.0161921
65,1991,0,0,.5973112,1,.1570763,1,3,.0315903,.1408842
65,1992,0,0,-.0509469,1,.1644205,1,3,-.0193566,.3053047
66,1979,0,0,-.1072459,1,-.2737716,1,3,-.4177617,-.1536811
66,1980,0,0,.3048885,1,.2692916,1,3,-.1128732,.1156106
66,1981,0,0,-.3939284,1,-.1496906,1,3,-.5068017,-.03408
66,1982,0,0,.0069702,1,-.3982223,1,3,-.4998314,-.4323023
66,1983,0,0,-.1184202,1,.2324753,1,3,-.6182516,-.1998269
66,1984,0,0,.193086,1,.0629976,1,3,-.4251656,-.1368294
66,1985,0,0,-.0487149,1,.0988084,1,3,-.4738806,-.038021
66,1986,0,0,-.1242336,1,-.0269263,1,3,-.5981142,-.0649473
66,1987,0,1,.1554963,1,0,0,3,-.4426179,
66,1988,0,1,0,0,0,0,3,,
66,1989,0,1,0,0,0,0,3,,
66,1990,0,0,0,0,0,0,3,,
66,1991,0,0,0,0,0,0,3,,
66,1992,0,0,0,0,0,0,3,,
67,1979,0,0,.2185988,1,.0957012,1,3,.5723825,.8329322
67,1980,0,0,-.1607354,1,-.232264,1,3,.4116471,.6006683
67,1981,0,0,.1491959,1,.1581327,1,3,.5608429,.758801
67,1982,0,0,-.3314914,1,-.3530376,1,3,.2293515,.4057634
